month,day,year,Dischrge_ft,"Dischrge,m3/s",PRCP_inch_SAC_CITY,PRCP(mm),
9,19,2013,15.5,0.434,0.1,2.54,
9,20,2013,17.1,0.4788,0.5,12.7,
9,21,2013,16.5,0.462,0.1,2.54,
9,22,2013,14.4,0.4032,0,0,
9,23,2013,13.3,0.3724,0.1,2.54,
9,24,2013,13.2,0.3696,0,0,
9,25,2013,13.3,0.3724,0,0,
9,26,2013,12.4,0.3472,0,0,
9,27,2013,12.2,0.3416,0,0,
9,28,2013,15.3,0.4284,0,0,
9,29,2013,15.1,0.4228,0,0,
9,30,2013,13.2,0.3696,0,0,
10,1,2013,11.9,0.3332,0.75,19.05,
10,2,2013,11.5,0.322,0.05,1.27,
10,3,2013,12.2,0.3416,0,0,
10,4,2013,18.1,0.5068,0,0,
10,5,2013,23.3,0.6524,0,0,
10,6,2013,20.5,0.574,0,0,
10,7,2013,20.5,0.574,0,0,
10,8,2013,19.5,0.546,0.15,3.81,
10,9,2013,18.3,0.5124,0.05,1.27,
10,10,2013,17.2,0.4816,0.15,3.81,
10,11,2013,15.9,0.4452,0,0,
10,12,2013,14.5,0.406,0,0,
10,13,2013,14.5,0.406,0,0,
10,14,2013,17.4,0.4872,0,0,
10,15,2013,29.5,0.826,0,0,
10,16,2013,29.8,0.8344,0.1,2.54,
10,17,2013,40.3,1.1284,0.1,2.54,
10,18,2013,33.2,0.9296,0,0,
10,19,2013,23.6,0.6608,0,0,
10,20,2013,21,0.588,0,0,
10,21,2013,17.3,0.4844,0,0,
10,22,2013,15.2,0.4256,0,0,
10,23,2013,16,0.448,1,25.4,
10,24,2013,20,0.56,0,0,
10,25,2013,19.7,0.5516,0,0,
10,26,2013,18.4,0.5152,0,0,
10,27,2013,18.2,0.5096,0,0,
10,28,2013,17.3,0.4844,0,0,
10,29,2013,19.7,0.5516,0,0,
10,30,2013,22.9,0.6412,0,0,
10,31,2013,20.4,0.5712,0,0,
11,1,2013,18.9,0.5292,0,0,
11,2,2013,17.3,0.4844,0,0,
11,3,2013,18.3,0.5124,0.1,2.54,
11,4,2013,16.8,0.4704,0.1,2.54,
11,5,2013,20.2,0.5656,0,0,
11,6,2013,32,0.896,0,0,
11,7,2013,28.4,0.7952,0,0,
11,8,2013,33.6,0.9408,0,0,
11,9,2013,27.7,0.7756,0,0,
11,10,2013,22.3,0.6244,0,0,
11,11,2013,19.5,0.546,0,0,
11,12,2013,16,0.448,0,0,
11,13,2013,16.2,0.4536,0,0,
11,14,2013,16.8,0.4704,0,0,
11,15,2013,19.7,0.5516,0,0,
11,16,2013,18.9,0.5292,0,0,
11,17,2013,18.8,0.5264,0.05,1.27,
11,18,2013,20.7,0.5796,0,0,
11,19,2013,18.8,0.5264,0,0,
11,20,2013,17.6,0.4928,0,0,
11,21,2013,17.3,0.4844,0,0,
11,22,2013,14.9,0.4172,0,0,
11,23,2013,11,0.308,0,0,
11,24,2013,9.36,0.26208,0,0,
11,25,2013,13.4,0.3752,0,0,
11,26,2013,13.4,0.3752,0.05,1.27,
11,27,2013,11.6,0.3248,0,0,
11,28,2013,14.3,0.4004,0,0,
11,29,2013,12.1,0.3388,0,0,
11,30,2013,13.1,0.3668,0,0,
12,1,2013,14.5,0.406,0,0,
12,2,2013,14.9,0.4172,0,0,
12,3,2013,16.3,0.4564,0,0,
12,4,2013,15.4,0.4312,0,0,
12,5,2013,5.81,0.16268,0,0,
12,6,2013,4.14,0.11592,0,0,
12,7,2013,4.93,0.13804,0,0,
12,8,2013,8.25,0.231,0,0,
12,9,2013,7.44,0.20832,0,0,
12,10,2013,10.2,0.2856,0,0,
12,11,2013,9.43,0.26404,0,0,
12,12,2013,10.5,0.294,0,0,
12,13,2013,11.4,0.3192,0,0,
12,14,2013,11,0.308,0,0,
12,15,2013,11.7,0.3276,0,0,
12,16,2013,11.2,0.3136,0.05,1.27,
12,17,2013,11.7,0.3276,0.05,1.27,
12,18,2013,12.2,0.3416,0,0,
12,19,2013,11.8,0.3304,0,0,
12,20,2013,9.63,0.26964,0,0,
12,21,2013,10.6,0.2968,0,0,
12,22,2013,10.1,0.2828,0,0,
12,23,2013,4.83,0.13524,0,0,
12,24,2013,7.29,0.20412,0,0,
12,25,2013,8.87,0.24836,0,0,
12,26,2013,9.83,0.27524,0.03,0.762,
12,27,2013,9.14,0.25592,0,0,
12,28,2013,11.1,0.3108,0,0,
12,29,2013,6.71,0.18788,0,0,
12,30,2013,7.52,0.21056,0,0,
12,31,2013,8.34,0.23352,0,0,
1,1,2014,6.71,0.18788,0,0,
1,2,2014,5.93,0.16604,0,0,
1,3,2014,7.29,0.20412,0,0,
1,4,2014,7.84,0.21952,0,0,
1,5,2014,5.24,0.14672,0,0,
1,6,2014,3.83,0.10724,0,0,
1,7,2014,4.5,0.126,0,0,
1,8,2014,4.63,0.12964,0,0,
1,9,2014,5.52,0.15456,0,0,
1,10,2014,6.33,0.17724,0,0,
1,11,2014,7.58,0.21224,0,0,
1,12,2014,8.63,0.24164,0,0,
1,13,2014,9.16,0.25648,0,0,
1,14,2014,8.48,0.23744,0,0,
1,15,2014,6.61,0.18508,0,0,
1,16,2014,8.19,0.22932,0.04,1.016,
1,17,2014,6.5,0.182,0,0,
1,18,2014,7.71,0.21588,0,0,
1,19,2014,9.9,0.2772,0.05,1.27,
1,20,2014,8.55,0.2394,0,0,
1,21,2014,7.27,0.20356,0,0,
1,22,2014,7.98,0.22344,0,0,
1,23,2014,7.27,0.20356,0,0,
1,24,2014,8.85,0.2478,0,0,
1,25,2014,8.26,0.23128,0,0,
1,26,2014,9.4,0.2632,0,0,
1,27,2014,6.23,0.17444,0.06,1.524,
1,28,2014,5.2,0.1456,0.02,0.508,
1,29,2014,7.85,0.2198,0.04,1.016,
1,30,2014,6.84,0.19152,0.06,1.524,
1,31,2014,6.5,0.182,0.12,3.048,
2,1,2014,5.71,0.15988,0,0,
2,2,2014,6.17,0.17276,0,0,
2,3,2014,6.84,0.19152,0,0,
2,4,2014,6.28,0.17584,0.4,10.16,
2,5,2014,5.57,0.15596,0,0,
2,6,2014,5.07,0.14196,0,0,
2,7,2014,5.2,0.1456,0,0,
2,8,2014,5.76,0.16128,0.08,2.032,
2,9,2014,5.15,0.1442,0,0,
2,10,2014,4.61,0.12908,0,0,
2,11,2014,4.77,0.13356,0,0,
2,12,2014,5.03,0.14084,0,0,
2,13,2014,12.4,0.3472,0.06,1.524,
2,14,2014,7.76,0.21728,0,0,
2,15,2014,14.6,0.4088,0,0,
2,16,2014,11.1,0.3108,0,0,
2,17,2014,17.4,0.4872,0,0,
2,18,2014,28,0.784,0,0,
2,19,2014,20.6,0.5768,0,0,
2,20,2014,28.9,0.8092,0,0,
2,21,2014,20.6,0.5768,0,0,
2,22,2014,19.7,0.5516,0,0,
2,23,2014,17.4,0.4872,0,0,
2,24,2014,14.6,0.4088,0,0,
2,25,2014,12.4,0.3472,0,0,
2,26,2014,6.84,0.19152,0,0,
2,27,2014,11.8,0.3304,0,0,
2,28,2014,18.9,0.5292,0,0,
3,1,2014,12.4,0.3472,0,0,
3,2,2014,8.22,0.23016,0.04,1.016,
3,3,2014,12.4,0.3472,0,0,
3,4,2014,17.5,0.49,0,0,
3,5,2014,22.1,0.6188,0,0,
3,6,2014,24.4,0.6832,0,0,
3,7,2014,22.6,0.6328,0,0,
3,8,2014,14.7,0.4116,0,0,
3,9,2014,43.9,1.2292,0,0,
3,10,2014,101,2.828,0,0,
3,11,2014,168,4.704,0.05,1.27,
3,12,2014,138,3.864,0,0,
3,13,2014,118,3.304,0,0,
3,14,2014,136,3.808,0.05,1.27,
3,15,2014,120,3.36,0,0,
3,16,2014,90.8,2.5424,0,0,
3,17,2014,85.6,2.3968,0.05,1.27,
3,18,2014,86.3,2.4164,0,0,
3,19,2014,85.3,2.3884,0,0,
3,20,2014,81.2,2.2736,0,0,
3,21,2014,77.3,2.1644,0,0,
3,22,2014,77.2,2.1616,0.05,1.27,
3,23,2014,81.2,2.2736,0,0,
3,24,2014,75.7,2.1196,0,0,
3,25,2014,62,1.736,0,0,
3,26,2014,54.3,1.5204,0,0,
3,27,2014,58.8,1.6464,0.1,2.54,
3,28,2014,51.1,1.4308,1,25.4,
3,29,2014,39.8,1.1144,0,0,
3,30,2014,38.7,1.0836,0,0,
3,31,2014,40.1,1.1228,0,0,
4,1,2014,39,1.092,0,0,
4,2,2014,40.8,1.1424,0,0,
4,3,2014,36.5,1.022,0.3,7.62,
4,4,2014,34.7,0.9716,0.3,7.62,
4,5,2014,36.2,1.0136,0,0,
4,6,2014,33.6,0.9408,0,0,
4,7,2014,33.7,0.9436,0.25,6.35,
4,8,2014,34.6,0.9688,0,0,
4,9,2014,33.9,0.9492,0,0,
4,10,2014,32.3,0.9044,0.05,1.27,
4,11,2014,28.5,0.798,0.65,16.51,
4,12,2014,26.4,0.7392,0.23,5.842,
4,13,2014,36.1,1.0108,0.1,2.54,
4,14,2014,43,1.204,0.1,2.54,
4,15,2014,38.9,1.0892,0,0,
4,16,2014,36.5,1.022,0,0,
4,17,2014,30.3,0.8484,0.1,2.54,
4,18,2014,27.4,0.7672,0,0,
4,19,2014,26.2,0.7336,0,0,
4,20,2014,27,0.756,0,0,
4,21,2014,36.6,1.0248,0.25,6.35,
4,22,2014,41.7,1.1676,0,0,
4,23,2014,47.4,1.3272,0.05,1.27,
4,24,2014,40.9,1.1452,0.15,3.81,
4,25,2014,37.1,1.0388,1.6,40.64,
4,26,2014,46,1.288,1,25.4,
4,27,2014,51.3,1.4364,0,0,
4,28,2014,66.5,1.862,0,0,
4,29,2014,72.7,2.0356,0,0,
4,30,2014,80.6,2.2568,0,0,
5,1,2014,91.5,2.562,0,0,
5,2,2014,85.1,2.3828,0,0,
5,3,2014,79,2.212,0.35,8.89,
5,4,2014,69.5,1.946,0.01,0.254,
5,5,2014,59.1,1.6548,0,0,
5,6,2014,52.3,1.4644,0,0,
5,7,2014,45.7,1.2796,0,0,
5,8,2014,48.7,1.3636,0,0,
5,9,2014,42.9,1.2012,0,0,
5,10,2014,40.6,1.1368,0.1,2.54,
5,11,2014,43.8,1.2264,0,0,
5,12,2014,259,7.252,0,0,
5,13,2014,664,18.592,0,0,
5,14,2014,404,11.312,0,0,
5,15,2014,258,7.224,0,0,
5,16,2014,192,5.376,0.75,19.05,
5,17,2014,155,4.34,0,0,
5,18,2014,128,3.584,0.9,22.86,
5,19,2014,115,3.22,0,0,
5,20,2014,106,2.968,0,0,
5,21,2014,94.9,2.6572,0,0,
5,22,2014,81.4,2.2792,0,0,
5,23,2014,72.9,2.0412,0,0,
5,24,2014,67.2,1.8816,0.02,0.508,
5,25,2014,63.2,1.7696,0,0,
5,26,2014,61.1,1.7108,0,0,
5,27,2014,59.9,1.6772,0,0,
5,28,2014,71.3,1.9964,0,0,
5,29,2014,58.8,1.6464,0.3,7.62,
5,30,2014,54,1.512,0,0,
5,31,2014,49.2,1.3776,3.25,82.55,
6,1,2014,46.8,1.3104,0,0,
6,2,2014,65,1.82,0.02,0.508,
6,3,2014,313,8.764,2.45,62.23,
6,4,2014,377,10.556,0.07,1.778,
6,5,2014,303,8.484,1,25.4,
6,6,2014,258,7.224,0,0,
6,7,2014,209,5.852,0,0,
6,8,2014,171,4.788,0,0,
6,9,2014,143,4.004,0.1,2.54,
6,10,2014,129,3.612,0.4,10.16,
6,11,2014,115,3.22,0.05,1.27,
6,12,2014,100,2.8,0.22,5.588,
6,13,2014,89.2,2.4976,2.75,69.85,
6,14,2014,83.1,2.3268,1.6,40.64,
6,15,2014,190,5.32,0,0,
6,16,2014,1640,45.92,0,0,
6,17,2014,3890,108.92,0,0,
6,18,2014,5880,164.64,0.22,5.588,
6,19,2014,6130,171.64,0.05,1.27,
6,20,2014,6400,179.2,0,0,
6,21,2014,4730,132.44,0,0,
6,22,2014,3740,104.72,0,0,
6,23,2014,3700,103.6,0,0,
6,24,2014,3070,85.96,0,0,
6,25,2014,2580,72.24,1.05,26.67,
6,26,2014,2130,59.64,0.05,1.27,
6,27,2014,1640,45.92,0,0,
6,28,2014,1290,36.12,0,0,
6,29,2014,1120,31.36,0,0,
6,30,2014,3090,86.52,0,0,
7,1,2014,5630,157.64,0,0,
7,2,2014,3470,97.16,0,0,
7,3,2014,2360,66.08,0,0,
7,4,2014,1700,47.6,0,0,
7,5,2014,1360,38.08,0,0,
7,6,2014,1180,33.04,0,0,
7,7,2014,1000,28,0,0,
7,8,2014,838,23.464,0.2,5.08,
7,9,2014,709,19.852,0,0,
7,10,2014,601,16.828,0,0,
7,11,2014,531,14.868,0,0,
7,12,2014,525,14.7,0,0,
7,13,2014,525,14.7,0,0,
7,14,2014,513,14.364,0,0,
7,15,2014,458,12.824,0,0,
7,16,2014,405,11.34,0,0,
7,17,2014,369,10.332,0,0,
7,18,2014,337,9.436,0,0,
7,19,2014,316,8.848,0,0,
7,20,2014,306,8.568,0.55,13.97,
7,21,2014,280,7.84,1.75,44.45,
7,22,2014,254,7.112,0.05,1.27,
7,23,2014,231,6.468,0,0,
7,24,2014,194,5.432,0,0,
7,25,2014,195,5.46,0,0,
7,26,2014,191,5.348,0,0,
7,27,2014,172,4.816,0,0,
7,28,2014,151,4.228,0,0,
7,29,2014,137,3.836,0.2,5.08,
7,30,2014,124,3.472,0.1,2.54,
7,31,2014,111,3.108,0,0,
8,1,2014,102,2.856,0,0,
8,2,2014,93.8,2.6264,0,0,
8,3,2014,86.4,2.4192,0.53,13.462,
8,4,2014,80.5,2.254,0.22,5.588,
8,5,2014,76,2.128,0,0,
8,6,2014,126,3.528,0.85,21.59,
8,7,2014,164,4.592,0,0,
8,8,2014,166,4.648,0.36,9.144,
8,9,2014,136,3.808,0.16,4.064,
8,10,2014,115,3.22,0,0,
8,11,2014,105,2.94,0.3,7.62,
8,12,2014,96.6,2.7048,0.42,10.668,
8,13,2014,83.3,2.3324,0.25,6.35,
8,14,2014,71.9,2.0132,0,0,
8,15,2014,70.8,1.9824,1.13,28.702,
8,16,2014,116,3.248,0.1,2.54,
8,17,2014,125,3.5,0,0,
8,18,2014,96.4,2.6992,0,0,
8,19,2014,78.5,2.198,0.86,21.844,
8,20,2014,79.3,2.2204,0,0,
8,21,2014,69,1.932,0,0,
8,22,2014,69.5,1.946,0,0,
8,23,2014,79.2,2.2176,0.73,18.542,
8,24,2014,105,2.94,0.4,10.16,
8,25,2014,117,3.276,0,0,
8,26,2014,122,3.416,0.31,7.874,
8,27,2014,95.2,2.6656,0.05,1.27,
8,28,2014,99.4,2.7832,0,0,
8,29,2014,402,11.256,0,0,
8,30,2014,863,24.164,0,0,
8,31,2014,740,20.72,0,0,
9,1,2014,1020,28.56,0,0,
9,2,2014,1160,32.48,0,0,
9,3,2014,908,25.424,0.65,16.51,
9,4,2014,724,20.272,0,0,
9,5,2014,641,17.948,0,0,
9,6,2014,574,16.072,0,0,
9,7,2014,492,13.776,0.24,6.096,
9,8,2014,452,12.656,0,0,
9,9,2014,626,17.528,0,0,
9,10,2014,638,17.864,0,0,
9,11,2014,599,16.772,0,0,
9,12,2014,556,15.568,0.1,2.54,
9,13,2014,588,16.464,0,0,
9,14,2014,563,15.764,0.03,0.762,
9,15,2014,502,14.056,0.06,1.524,
9,16,2014,446,12.488,0,0,
9,17,2014,414,11.592,0,0,
9,18,2014,385,10.78,0.05,1.27,
9,19,2014,357,9.996,0,0,
9,20,2014,395,11.06,0,0,
9,21,2014,684,19.152,0.12,3.048,
9,22,2014,606,16.968,0,0,
9,23,2014,518,14.504,0,0,
9,24,2014,479,13.412,0,0,
9,25,2014,457,12.796,0,0,
9,26,2014,433,12.124,0.4,10.16,
9,27,2014,412,11.536,0,0,
9,28,2014,393,11.004,0,0,
9,29,2014,382,10.696,0,0,
9,30,2014,397,11.116,0,0,
10,1,2014,688,19.264,0,0,
10,2,2014,841,23.548,0,0,
10,3,2014,788,22.064,0,0,
10,4,2014,735,20.58,0,0,
10,5,2014,682,19.096,0.37,9.398,
10,6,2014,611,17.108,0,0,
10,7,2014,553,15.484,0,0,
10,8,2014,498,13.944,0,0,
10,9,2014,460,12.88,0,0,
10,10,2014,433,12.124,0,0,
10,11,2014,413,11.564,0,0,
10,12,2014,406,11.368,0,0,
10,13,2014,406,11.368,0,0,
10,14,2014,396,11.088,0,0,
10,15,2014,370,10.36,0,0,
10,16,2014,353,9.884,0,0,
10,17,2014,344,9.632,0.03,0.762,
10,18,2014,320,8.96,0,0,
10,19,2014,302,8.456,0,0,
10,20,2014,302,8.456,0,0,
10,21,2014,287,8.036,0.05,1.27,
10,22,2014,283,7.924,0,0,
10,23,2014,299,8.372,0,0,
10,24,2014,319,8.932,0,0,
10,25,2014,343,9.604,0,0,
10,26,2014,337,9.436,0,0,
10,27,2014,330,9.24,0,0,
10,28,2014,315,8.82,0,0,
10,29,2014,285,7.98,0.17,4.318,
10,30,2014,271,7.588,0,0,
10,31,2014,258,7.224,0,0,
11,1,2014,246,6.888,0,0,
11,2,2014,252,7.056,0,0,
11,3,2014,260,7.28,0,0,
11,4,2014,250,7,0,0,
11,5,2014,233,6.524,0,0,
11,6,2014,224,6.272,0,0,
11,7,2014,217,6.076,0,0,
11,8,2014,222,6.216,0.1,2.54,
11,9,2014,217,6.076,0,0,
11,10,2014,218,6.104,0,0,
11,11,2014,206,5.768,0,0,
11,12,2014,136,3.808,0,0,
11,13,2014,141,3.948,0,0,
11,14,2014,127,3.556,0,0,
11,15,2014,160,4.48,0,0,
11,16,2014,122,3.416,0,0,
11,17,2014,130,3.64,0,0,
11,18,2014,113,3.164,0,0,
11,19,2014,153,4.284,0,0,
11,20,2014,148,4.144,0,0,
11,21,2014,138,3.864,0,0,
11,22,2014,144,4.032,0,0,
11,23,2014,183,5.124,0,0,
11,24,2014,210,5.88,0,0,
11,25,2014,140,3.92,0,0,
11,26,2014,156,4.368,0,0,
11,27,2014,135,3.78,0.07,1.778,
11,28,2014,148,4.144,0.57,14.478,
11,29,2014,183,5.124,0,0,
11,30,2014,167,4.676,0,0,
12,1,2014,96.4,2.6992,0,0,
12,2,2014,107,2.996,0,0,
12,3,2014,119,3.332,0,0,
12,4,2014,123,3.444,0.1,2.54,
12,5,2014,132,3.696,0.31,7.874,
12,6,2014,136,3.808,0.23,5.842,
12,7,2014,132,3.696,0,0,
12,8,2014,132,3.696,0,0,
12,9,2014,153,4.284,0.07,1.778,
12,10,2014,146,4.088,0,0,
12,11,2014,128,3.584,0,0,
12,12,2014,123,3.444,0,0,
12,13,2014,141,3.948,0,0,
12,14,2014,155,4.34,0,0,
12,15,2014,175,4.9,0,0,
12,16,2014,192,5.376,0,0,
12,17,2014,146,4.088,0.05,1.27,
12,18,2014,190,5.32,0,0,
12,19,2014,184,5.152,0.18,4.572,
12,20,2014,181,5.068,0,0,
12,21,2014,187,5.236,0,0,
12,22,2014,210,5.88,0,0,
12,23,2014,235,6.58,0,0,
12,24,2014,244,6.832,0,0,
12,25,2014,220,6.16,0,0,
12,26,2014,197,5.516,0,0,
12,27,2014,185,5.18,0,0,
12,28,2014,147,4.116,0,0,
12,29,2014,152,4.256,0,0,
12,30,2014,119,3.332,0,0,
12,31,2014,121,3.388,0,0,
1,1,2015,130,3.64,0,0,
1,2,2015,160,4.48,0,0,
1,3,2015,173,4.844,0,0,
1,4,2015,137,3.836,0,0,
1,5,2015,143,4.004,0,0,
1,6,2015,142,3.976,0,0,
1,7,2015,129,3.612,0.05,1.27,
1,8,2015,142,3.976,0,0,
1,9,2015,135,3.78,0,0,
1,10,2015,121,3.388,0,0,
1,11,2015,136,3.808,0,0,
1,12,2015,129,3.612,0,0,
1,13,2015,116,3.248,0,0,
1,14,2015,131,3.668,0.67,17.018,
1,15,2015,140,3.92,0,0,
1,16,2015,145,4.06,0,0,
1,17,2015,148,4.144,0,0,
1,18,2015,139,3.892,0,0,
1,19,2015,143,4.004,0,0,
1,20,2015,150,4.2,0,0,
1,21,2015,157,4.396,0,0,
1,22,2015,156,4.368,0,0,
1,23,2015,150,4.2,0,0,
1,24,2015,150,4.2,0,0,
1,25,2015,157,4.396,0,0,
1,26,2015,164,4.592,0,0,
1,27,2015,166,4.648,0,0,
1,28,2015,155,4.34,0,0,
1,29,2015,148,4.144,0,0,
1,30,2015,126,3.528,0,0,
1,31,2015,134,3.752,0,0,
2,1,2015,130,3.64,0,0,
2,2,2015,104,2.912,0,0,
2,3,2015,118,3.304,0,0,
2,4,2015,110,3.08,0,0,
2,5,2015,85.2,2.3856,0,0,
2,6,2015,101,2.828,0,0,
2,7,2015,130,3.64,0,0,
2,8,2015,148,4.144,0.18,4.572,
2,9,2015,142,3.976,0,0,
2,10,2015,144,4.032,0,0,
2,11,2015,134,3.752,0,0,
2,12,2015,110,3.08,0,0,
2,13,2015,116,3.248,0,0,
2,14,2015,105,2.94,0,0,
2,15,2015,102,2.856,0,0,
2,16,2015,109,3.052,0,0,
2,17,2015,105,2.94,0,0,
2,18,2015,97.2,2.7216,0,0,
2,19,2015,73.3,2.0524,0,0,
2,20,2015,61.4,1.7192,0,0,
2,21,2015,68,1.904,0,0,
2,22,2015,64,1.792,0,0,
2,23,2015,60.1,1.6828,0,0,
2,24,2015,61.4,1.7192,0,0,
2,25,2015,65.4,1.8312,0,0,
2,26,2015,58.7,1.6436,0,0,
2,27,2015,44.2,1.2376,0,0,
2,28,2015,46.8,1.3104,0,0,
3,1,2015,52.1,1.4588,0,0,
3,2,2015,45,1.26,0,0,
3,3,2015,43.9,1.2292,0,0,
3,4,2015,41.4,1.1592,0,0,
3,5,2015,36.3,1.0164,0,0,
3,6,2015,44.7,1.2516,0,0,
3,7,2015,89,2.492,0.87,22.098,
3,8,2015,216,6.048,0,0,
3,9,2015,439,12.292,0,0,
3,10,2015,558,15.624,0,0,
3,11,2015,439,12.292,0,0,
3,12,2015,368,10.304,0,0,
3,13,2015,344,9.632,0,0,
3,14,2015,250,7,0,0,
3,15,2015,207,5.796,0.8,20.32,
3,16,2015,189,5.292,0,0,
3,17,2015,170,4.76,0,0,
3,18,2015,147,4.116,0,0,
3,19,2015,144,4.032,0,0,
3,20,2015,145,4.06,0,0,
3,21,2015,142,3.976,0.18,4.572,
3,22,2015,135,3.78,0.35,8.89,
3,23,2015,132,3.696,0.25,6.35,
3,24,2015,140,3.92,0,0,
3,25,2015,206,5.768,0,0,
3,26,2015,245,6.86,0.66,16.764,
3,27,2015,227,6.356,0,0,
3,28,2015,219,6.132,0,0,
3,29,2015,213,5.964,0,0,
3,30,2015,208,5.824,0,0,
3,31,2015,201,5.628,0,0,
4,1,2015,199,5.572,0.83,21.082,
4,2,2015,282,7.896,1.2,30.48,
4,3,2015,427,11.956,0,0,
4,4,2015,423,11.844,0,0,
4,5,2015,385,10.78,0,0,
4,6,2015,357,9.996,0.13,3.302,
4,7,2015,327,9.156,0.08,2.032,
4,8,2015,311,8.708,0,0,
4,9,2015,385,10.78,0,0,
4,10,2015,1450,40.6,0,0,
4,11,2015,1960,54.88,0,0,
4,12,2015,1490,41.72,0,0,
4,13,2015,1230,34.44,0,0,
4,14,2015,1150,32.2,0.1,2.54,
4,15,2015,1000,28,0.1,2.54,
4,16,2015,870,24.36,0.2,5.08,
4,17,2015,767,21.476,0.3,7.62,
4,18,2015,715,20.02,0,0,
4,19,2015,920,25.76,0.3,7.62,
4,20,2015,1780,49.84,0.05,1.27,
4,21,2015,1690,47.32,0,0,
4,22,2015,1290,36.12,0,0,
4,23,2015,1040,29.12,0.2,5.08,
4,24,2015,932,26.096,0,0,
4,25,2015,866,24.248,0,0,
4,26,2015,760,21.28,0.5,12.7,
4,27,2015,680,19.04,0.6,15.24,
4,28,2015,630,17.64,0,0,
4,29,2015,598,16.744,0.38,9.652,
4,30,2015,563,15.764,0.9,22.86,
5,1,2015,529,14.812,0,0,
5,2,2015,508,14.224,0,0,
5,3,2015,489,13.692,0.13,3.302,
5,4,2015,475,13.3,0,0,
5,5,2015,464,12.992,0,0,
5,6,2015,471,13.188,0.43,10.922,
5,7,2015,524,14.672,0.05,1.27,
5,8,2015,735,20.58,0.05,1.27,
5,9,2015,920,25.76,0.3,7.62,
5,10,2015,802,22.456,0,0,
5,11,2015,740,20.72,0.05,1.27,
5,12,2015,680,19.04,0.2,5.08,
5,13,2015,592,16.576,0,0,
5,14,2015,625,17.5,0,0,
5,15,2015,1140,31.92,0,0,
5,16,2015,1390,38.92,0.05,1.27,
5,17,2015,1410,39.48,0,0,
5,18,2015,1760,49.28,0,0,
5,19,2015,1430,40.04,0,0,
5,20,2015,1160,32.48,0.32,8.128,
5,21,2015,1030,28.84,0,0,
5,22,2015,949,26.572,0,0,
5,23,2015,863,24.164,0,0,
5,24,2015,843,23.604,0.88,22.352,
5,25,2015,955,26.74,1.9,48.26,
5,26,2015,1110,31.08,0.05,1.27,
5,27,2015,1610,45.08,0,0,
5,28,2015,1640,45.92,0.66,16.764,
5,29,2015,1350,37.8,0.25,6.35,
5,30,2015,1150,32.2,0,0,
5,31,2015,1030,28.84,0,0,
6,1,2015,928,25.984,0,0,
6,2,2015,854,23.912,0,0,
6,3,2015,800,22.4,0,0,
6,4,2015,741,20.748,0,0,
6,5,2015,673,18.844,0.21,5.334,
6,6,2015,632,17.696,0.32,8.128,
6,7,2015,861,24.108,0.27,6.858,
6,8,2015,2060,57.68,0.03,0.762,
6,9,2015,1910,53.48,0.2,5.08,
6,10,2015,1480,41.44,0.22,5.588,
6,11,2015,1530,42.84,0,0,
6,12,2015,2500,70,0,0,
6,13,2015,2210,61.88,0,0,
6,14,2015,1840,51.52,0.11,2.794,
6,15,2015,1780,49.84,0,0,
6,16,2015,1900,53.2,0,0,
6,17,2015,1790,50.12,0,0,
6,18,2015,1450,40.6,1.3,33.02,
6,19,2015,1230,34.44,0.21,5.334,
6,20,2015,1080,30.24,0,0,
6,21,2015,970,27.16,0,0,
6,22,2015,890,24.92,0,0,
6,23,2015,913,25.564,0.36,9.144,
6,24,2015,923,25.844,0,0,
6,25,2015,882,24.696,0,0,
6,26,2015,807,22.596,0,0,
6,27,2015,770,21.56,0,0,
6,28,2015,728,20.384,1.3,33.02,
6,29,2015,664,18.592,0.35,8.89,
6,30,2015,600,16.8,0,0,
7,1,2015,557,15.596,0,0,
7,2,2015,517,14.476,0.07,1.778,
7,3,2015,478,13.384,0.05,1.27,
7,4,2015,445,12.46,0,0,
7,5,2015,415,11.62,0,0,
7,6,2015,462,12.936,0,0,
7,7,2015,500,14,0,0,
7,8,2015,478,13.384,0.85,21.59,
7,9,2015,433,12.124,0,0,
7,10,2015,391,10.948,0.2,5.08,
7,11,2015,385,10.78,0,0,
7,12,2015,394,11.032,0,0,
7,13,2015,347,9.716,0,0,
7,14,2015,304,8.512,0,0,
7,15,2015,268,7.504,0,0,
7,16,2015,337,9.436,0,0,
7,17,2015,710,19.88,0,0,
7,18,2015,643,18.004,0,0,
7,19,2015,461,12.908,0,0,
7,20,2015,366,10.248,0,0,
7,21,2015,322,9.016,0.03,0.762,
7,22,2015,283,7.924,0.14,3.556,
7,23,2015,249,6.972,0,0,
7,24,2015,219,6.132,0,0,
7,25,2015,190,5.32,0,0,
7,26,2015,189,5.292,0,0,
7,27,2015,170,4.76,0,0,
7,28,2015,186,5.208,0,0,
7,29,2015,195,5.46,1.5,38.1,
7,30,2015,181,5.068,0.8,20.32,
7,31,2015,157,4.396,1.7,43.18,
8,1,2015,137,3.836,0,0,
8,2,2015,126,3.528,0.05,1.27,
8,3,2015,117,3.276,0,0,
8,4,2015,108,3.024,0.83,21.082,
8,5,2015,102,2.856,0,0,
8,6,2015,95.2,2.6656,0,0,
8,7,2015,87.6,2.4528,0,0,
8,8,2015,82.6,2.3128,0,0,
8,9,2015,77.5,2.17,1.2,30.48,
8,10,2015,76.2,2.1336,1.6,40.64,
